aspect_id,judge,score
1325244b0d,J1,2
1325244b0d,J2,3
1325244b0d,J3,2
1325244b0d,J4,2
1325244b0d,J5,2
1325244b0d,J6,2
1325244b0d,J7,2
1325244b0d,J8,3
1325244b0d,J9,2
285112d923,J1,2
285112d923,J2,2
285112d923,J3,2
285112d923,J4,2
285112d923,J5,2
285112d923,J6,2
285112d923,J7,2
285112d923,J8,2
285112d923,J9,2
be41c49432,J1,1
be41c49432,J2,2
be41c49432,J3,0
be41c49432,J4,0
be41c49432,J5,1
be41c49432,J6,2
be41c49432,J7,2
be41c49432,J8,2
be41c49432,J9,0
0c28787bdf,J1,2
0c28787bdf,J2,2
0c28787bdf,J3,2
0c28787bdf,J4,1
0c28787bdf,J5,2
0c28787bdf,J6,2
0c28787bdf,J7,2
0c28787bdf,J8,2
0c28787bdf,J9,1
00cefd533d,J1,2
00cefd533d,J2,3
00cefd533d,J3,2
00cefd533d,J4,2
00cefd533d,J5,2
00cefd533d,J6,2
00cefd533d,J7,2
00cefd533d,J8,3
00cefd533d,J9,1
47af402f70,J1,2
47af402f70,J2,2
47af402f70,J3,2
47af402f70,J4,1
47af402f70,J5,3
47af402f70,J6,2
47af402f70,J7,2
47af402f70,J8,2
47af402f70,J9,2
c0eb4007d1,J1,3
c0eb4007d1,J2,2
c0eb4007d1,J3,-2
c0eb4007d1,J4,0
c0eb4007d1,J5,1
c0eb4007d1,J6,2
c0eb4007d1,J7,1
c0eb4007d1,J8,2
c0eb4007d1,J9,1
a68b4787e5,J1,6.75
a68b4787e5,J2,7.75
a68b4787e5,J3,7.5
a68b4787e5,J4,7.5
a68b4787e5,J5,7.0
a68b4787e5,J6,7.0
a68b4787e5,J7,7.75
a68b4787e5,J8,7.75
a68b4787e5,J9,6.75
d8394a915d,J1,6.5
d8394a915d,J2,7.5
d8394a915d,J3,7.25
d8394a915d,J4,7.5
d8394a915d,J5,7.25
d8394a915d,J6,6.75
d8394a915d,J7,7.5
d8394a915d,J8,7.5
d8394a915d,J9,6.5
f4240d71d2,J1,7.0
f4240d71d2,J2,8.0
f4240d71d2,J3,7.5
f4240d71d2,J4,7.75
f4240d71d2,J5,7.5
f4240d71d2,J6,7.25
f4240d71d2,J7,7.75
f4240d71d2,J8,7.5
f4240d71d2,J9,7.0
d45d1e4448,J1,-2
d45d1e4448,J2,1
d45d1e4448,J3,0
d45d1e4448,J4,0
d45d1e4448,J5,-1
d45d1e4448,J6,0
d45d1e4448,J7,0
d45d1e4448,J8,-1
d45d1e4448,J9,-1
1514600785,J1,2
1514600785,J2,2
1514600785,J3,1
1514600785,J4,1
1514600785,J5,0
1514600785,J6,1
1514600785,J7,1
1514600785,J8,1
1514600785,J9,0
8a3792ba9c,J1,0
8a3792ba9c,J2,1
8a3792ba9c,J3,-1
8a3792ba9c,J4,0
8a3792ba9c,J5,0
8a3792ba9c,J6,0
8a3792ba9c,J7,0
8a3792ba9c,J8,-1
8a3792ba9c,J9,0
b5fa02024d,J1,2
b5fa02024d,J2,3
b5fa02024d,J3,1
b5fa02024d,J4,1
b5fa02024d,J5,1
b5fa02024d,J6,2
b5fa02024d,J7,1
b5fa02024d,J8,1
b5fa02024d,J9,0
ec917f3fe6,J1,1
ec917f3fe6,J2,2
ec917f3fe6,J3,1
ec917f3fe6,J4,1
ec917f3fe6,J5,0
ec917f3fe6,J6,1
ec917f3fe6,J7,1
ec917f3fe6,J8,1
ec917f3fe6,J9,1
838532cb11,J1,3
838532cb11,J2,2
838532cb11,J3,1
838532cb11,J4,0
838532cb11,J5,0
838532cb11,J6,2
838532cb11,J7,1
838532cb11,J8,1
838532cb11,J9,1
a9bd69552d,J1,3
a9bd69552d,J2,3
a9bd69552d,J3,2
a9bd69552d,J4,2
a9bd69552d,J5,1
a9bd69552d,J6,2
a9bd69552d,J7,2
a9bd69552d,J8,2
a9bd69552d,J9,2
697692fbbe,J1,1
697692fbbe,J2,2
697692fbbe,J3,1
697692fbbe,J4,0
697692fbbe,J5,1
697692fbbe,J6,2
697692fbbe,J7,2
697692fbbe,J8,1
697692fbbe,J9,0
7382d7b259,J1,1
7382d7b259,J2,2
7382d7b259,J3,2
7382d7b259,J4,2
7382d7b259,J5,1
7382d7b259,J6,1
7382d7b259,J7,2
7382d7b259,J8,1
7382d7b259,J9,1
ae19a6cf75,J1,7.0
ae19a6cf75,J2,7.5
ae19a6cf75,J3,7.25
ae19a6cf75,J4,7.5
ae19a6cf75,J5,6.75
ae19a6cf75,J6,6.75
ae19a6cf75,J7,7.5
ae19a6cf75,J8,7.25
ae19a6cf75,J9,6.75
43f81417e7,J1,6.5
43f81417e7,J2,7.5
43f81417e7,J3,7.5
43f81417e7,J4,7.5
43f81417e7,J5,7.0
43f81417e7,J6,6.75
43f81417e7,J7,7.25
43f81417e7,J8,7.0
43f81417e7,J9,6.5
6d4cf5c6d1,J1,7.0
6d4cf5c6d1,J2,7.75
6d4cf5c6d1,J3,7.5
6d4cf5c6d1,J4,7.5
6d4cf5c6d1,J5,6.75
6d4cf5c6d1,J6,7.0
6d4cf5c6d1,J7,7.25
6d4cf5c6d1,J8,7.0
6d4cf5c6d1,J9,6.5
68e0850279,J1,1
68e0850279,J2,1
68e0850279,J3,1
68e0850279,J4,1
68e0850279,J5,1
68e0850279,J6,2
68e0850279,J7,1
68e0850279,J8,2
68e0850279,J9,1
6ff0196ce7,J1,0
6ff0196ce7,J2,0
6ff0196ce7,J3,1
6ff0196ce7,J4,0
6ff0196ce7,J5,0
6ff0196ce7,J6,0
6ff0196ce7,J7,0
6ff0196ce7,J8,0
6ff0196ce7,J9,0
c25a6534fc,J1,1
c25a6534fc,J2,2
c25a6534fc,J3,2
c25a6534fc,J4,1
c25a6534fc,J5,1
c25a6534fc,J6,2
c25a6534fc,J7,2
c25a6534fc,J8,1
c25a6534fc,J9,1
894f7e29ff,J1,-3
894f7e29ff,J2,-3
894f7e29ff,J3,-3
894f7e29ff,J4,-2
894f7e29ff,J5,-3
894f7e29ff,J6,-4
894f7e29ff,J7,-3
894f7e29ff,J8,-3
894f7e29ff,J9,-4
5cf79422bd,J1,2
5cf79422bd,J2,2
5cf79422bd,J3,3
5cf79422bd,J4,1
5cf79422bd,J5,1
5cf79422bd,J6,2
5cf79422bd,J7,3
5cf79422bd,J8,2
5cf79422bd,J9,1
ca05b4dba1,J1,2
ca05b4dba1,J2,3
ca05b4dba1,J3,2
ca05b4dba1,J4,1
ca05b4dba1,J5,1
ca05b4dba1,J6,3
ca05b4dba1,J7,3
ca05b4dba1,J8,2
ca05b4dba1,J9,3
04c96edbf6,J1,2
04c96edbf6,J2,2
04c96edbf6,J3,2
04c96edbf6,J4,3
04c96edbf6,J5,1
04c96edbf6,J6,3
04c96edbf6,J7,2
04c96edbf6,J8,2
04c96edbf6,J9,2
dce4754f57,J1,3
dce4754f57,J2,1
dce4754f57,J3,3
dce4754f57,J4,1
dce4754f57,J5,2
dce4754f57,J6,2
dce4754f57,J7,2
dce4754f57,J8,2
dce4754f57,J9,1
62942c143e,J1,7.5
62942c143e,J2,7.25
62942c143e,J3,7.75
62942c143e,J4,7.75
62942c143e,J5,7.25
62942c143e,J6,7.25
62942c143e,J7,7.5
62942c143e,J8,7.5
62942c143e,J9,7.0
05669124bd,J1,7.25
05669124bd,J2,7.0
05669124bd,J3,8.0
05669124bd,J4,7.5
05669124bd,J5,7.25
05669124bd,J6,7.25
05669124bd,J7,7.5
05669124bd,J8,7.5
05669124bd,J9,6.75
bfd5e8d106,J1,7.75
bfd5e8d106,J2,8.0
bfd5e8d106,J3,8.0
bfd5e8d106,J4,7.75
bfd5e8d106,J5,7.5
bfd5e8d106,J6,7.75
bfd5e8d106,J7,7.5
bfd5e8d106,J8,7.25
bfd5e8d106,J9,7.25
4e95295023,J1,1
4e95295023,J2,2
4e95295023,J3,1
4e95295023,J4,1
4e95295023,J5,1
4e95295023,J6,2
4e95295023,J7,2
4e95295023,J8,2
4e95295023,J9,1
c4250b26b8,J1,-1
c4250b26b8,J2,-2
c4250b26b8,J3,-2
c4250b26b8,J4,-2
c4250b26b8,J5,-1
c4250b26b8,J6,-2
c4250b26b8,J7,-2
c4250b26b8,J8,-2
c4250b26b8,J9,-3
7d27207141,J1,1
7d27207141,J2,2
7d27207141,J3,2
7d27207141,J4,1
7d27207141,J5,1
7d27207141,J6,2
7d27207141,J7,2
7d27207141,J8,1
7d27207141,J9,0
90bf0b92e9,J1,2
90bf0b92e9,J2,1
90bf0b92e9,J3,2
90bf0b92e9,J4,1
90bf0b92e9,J5,1
90bf0b92e9,J6,3
90bf0b92e9,J7,3
90bf0b92e9,J8,2
90bf0b92e9,J9,1
77076a4edb,J1,1
77076a4edb,J2,2
77076a4edb,J3,1
77076a4edb,J4,1
77076a4edb,J5,1
77076a4edb,J6,2
77076a4edb,J7,2
77076a4edb,J8,2
77076a4edb,J9,1
38d4f50301,J1,2
38d4f50301,J2,2
38d4f50301,J3,2
38d4f50301,J4,2
38d4f50301,J5,1
38d4f50301,J6,2
38d4f50301,J7,1
38d4f50301,J8,2
38d4f50301,J9,1
e51917025d,J1,3
e51917025d,J2,2
e51917025d,J3,3
e51917025d,J4,3
e51917025d,J5,2
e51917025d,J6,3
e51917025d,J7,3
e51917025d,J8,2
e51917025d,J9,1
c8952bfb1e,J1,3
c8952bfb1e,J2,2
c8952bfb1e,J3,4
c8952bfb1e,J4,3
c8952bfb1e,J5,3
c8952bfb1e,J6,4
c8952bfb1e,J7,4
c8952bfb1e,J8,3
c8952bfb1e,J9,2
7e668d7ce8,J1,7.0
7e668d7ce8,J2,6.75
7e668d7ce8,J3,7.5
7e668d7ce8,J4,7.25
7e668d7ce8,J5,7.0
7e668d7ce8,J6,7.5
7e668d7ce8,J7,7.25
7e668d7ce8,J8,7.0
7e668d7ce8,J9,6.5
8be95dfcc8,J1,6.75
8be95dfcc8,J2,6.5
8be95dfcc8,J3,7.25
8be95dfcc8,J4,7.0
8be95dfcc8,J5,7.0
8be95dfcc8,J6,7.25
8be95dfcc8,J7,7.0
8be95dfcc8,J8,7.5
8be95dfcc8,J9,6.0
d1adc05f28,J1,7.25
d1adc05f28,J2,7.25
d1adc05f28,J3,7.75
d1adc05f28,J4,7.25
d1adc05f28,J5,7.25
d1adc05f28,J6,7.25
d1adc05f28,J7,7.25
d1adc05f28,J8,7.25
d1adc05f28,J9,6.25
7b5b7a7eef,J1,1
7b5b7a7eef,J2,2
7b5b7a7eef,J3,1
7b5b7a7eef,J4,2
7b5b7a7eef,J5,1
7b5b7a7eef,J6,1
7b5b7a7eef,J7,1
7b5b7a7eef,J8,1
7b5b7a7eef,J9,0
7c5dcbd678,J1,0
7c5dcbd678,J2,-2
7c5dcbd678,J3,0
7c5dcbd678,J4,0
7c5dcbd678,J5,-1
7c5dcbd678,J6,0
7c5dcbd678,J7,-1
7c5dcbd678,J8,-1
7c5dcbd678,J9,-1
487127c398,J1,-3
487127c398,J2,-3
487127c398,J3,-2
487127c398,J4,-2
487127c398,J5,-3
487127c398,J6,-3
487127c398,J7,-3
487127c398,J8,-3
487127c398,J9,-3
88be14c89b,J1,1
88be14c89b,J2,2
88be14c89b,J3,2
88be14c89b,J4,1
88be14c89b,J5,0
88be14c89b,J6,1
88be14c89b,J7,2
88be14c89b,J8,1
88be14c89b,J9,0
6a6a93b638,J1,0
6a6a93b638,J2,0
6a6a93b638,J3,0
6a6a93b638,J4,1
6a6a93b638,J5,0
6a6a93b638,J6,0
6a6a93b638,J7,0
6a6a93b638,J8,0
6a6a93b638,J9,0
c3b2d58f77,J1,1
c3b2d58f77,J2,2
c3b2d58f77,J3,1
c3b2d58f77,J4,1
c3b2d58f77,J5,1
c3b2d58f77,J6,1
c3b2d58f77,J7,2
c3b2d58f77,J8,0
c3b2d58f77,J9,0
a6d265d12f,J1,0
a6d265d12f,J2,2
a6d265d12f,J3,0
a6d265d12f,J4,0
a6d265d12f,J5,-1
a6d265d12f,J6,0
a6d265d12f,J7,-1
a6d265d12f,J8,0
a6d265d12f,J9,-1
872370687d,J1,3
872370687d,J2,2
872370687d,J3,2
872370687d,J4,3
872370687d,J5,1
872370687d,J6,3
872370687d,J7,2
872370687d,J8,0
872370687d,J9,2
45859f40fc,J1,3
45859f40fc,J2,2
45859f40fc,J3,3
45859f40fc,J4,3
45859f40fc,J5,2
45859f40fc,J6,2
45859f40fc,J7,2
45859f40fc,J8,2
45859f40fc,J9,1
cd93bc4348,J1,6.75
cd93bc4348,J2,6.5
cd93bc4348,J3,6.5
cd93bc4348,J4,7.0
cd93bc4348,J5,6.5
cd93bc4348,J6,6.25
cd93bc4348,J7,6.25
cd93bc4348,J8,6.75
cd93bc4348,J9,6.25
ebf4d2a066,J1,6.25
ebf4d2a066,J2,6.25
ebf4d2a066,J3,6.25
ebf4d2a066,J4,7.0
ebf4d2a066,J5,6.75
ebf4d2a066,J6,6.5
ebf4d2a066,J7,6.5
ebf4d2a066,J8,6.5
ebf4d2a066,J9,6.0
986490a6be,J1,6.5
986490a6be,J2,6.75
986490a6be,J3,6.75
986490a6be,J4,7.25
986490a6be,J5,6.5
986490a6be,J6,6.5
986490a6be,J7,6.5
986490a6be,J8,6.5
986490a6be,J9,6.5
1696bac9bb,J1,-2
1696bac9bb,J2,-2
1696bac9bb,J3,-2
1696bac9bb,J4,-2
1696bac9bb,J5,-2
1696bac9bb,J6,-2
1696bac9bb,J7,-2
1696bac9bb,J8,-2
1696bac9bb,J9,-3
3b64bdd5eb,J1,1
3b64bdd5eb,J2,1
3b64bdd5eb,J3,2
3b64bdd5eb,J4,1
3b64bdd5eb,J5,1
3b64bdd5eb,J6,2
3b64bdd5eb,J7,1
3b64bdd5eb,J8,1
3b64bdd5eb,J9,1
57fda229cf,J1,2
57fda229cf,J2,2
57fda229cf,J3,0
57fda229cf,J4,1
57fda229cf,J5,1
57fda229cf,J6,1
57fda229cf,J7,1
57fda229cf,J8,2
57fda229cf,J9,1
55edd8e1f7,J1,1
55edd8e1f7,J2,2
55edd8e1f7,J3,0
55edd8e1f7,J4,0
55edd8e1f7,J5,1
55edd8e1f7,J6,1
55edd8e1f7,J7,1
55edd8e1f7,J8,1
55edd8e1f7,J9,1
3386a5c1bb,J1,1
3386a5c1bb,J2,0
3386a5c1bb,J3,1
3386a5c1bb,J4,1
3386a5c1bb,J5,1
3386a5c1bb,J6,2
3386a5c1bb,J7,1
3386a5c1bb,J8,1
3386a5c1bb,J9,2
cc87e7bc24,J1,2
cc87e7bc24,J2,1
cc87e7bc24,J3,1
cc87e7bc24,J4,0
cc87e7bc24,J5,1
cc87e7bc24,J6,3
cc87e7bc24,J7,2
cc87e7bc24,J8,2
cc87e7bc24,J9,1
d0901410c8,J1,2
d0901410c8,J2,1
d0901410c8,J3,2
d0901410c8,J4,0
d0901410c8,J5,0
d0901410c8,J6,2
d0901410c8,J7,2
d0901410c8,J8,2
d0901410c8,J9,1
6e4ce05aff,J1,1
6e4ce05aff,J2,1
6e4ce05aff,J3,1
6e4ce05aff,J4,0
6e4ce05aff,J5,1
6e4ce05aff,J6,1
6e4ce05aff,J7,1
6e4ce05aff,J8,0
6e4ce05aff,J9,0
c53bae3eba,J1,6.5
c53bae3eba,J2,6.75
c53bae3eba,J3,6.75
c53bae3eba,J4,6.75
c53bae3eba,J5,6.25
c53bae3eba,J6,6.75
c53bae3eba,J7,6.5
c53bae3eba,J8,6.75
c53bae3eba,J9,6.25
3c1f2f7d7f,J1,6.25
3c1f2f7d7f,J2,6.25
3c1f2f7d7f,J3,7.0
3c1f2f7d7f,J4,6.75
3c1f2f7d7f,J5,6.75
3c1f2f7d7f,J6,6.75
3c1f2f7d7f,J7,6.5
3c1f2f7d7f,J8,6.75
3c1f2f7d7f,J9,6.0
07829c989f,J1,6.5
07829c989f,J2,6.5
07829c989f,J3,7.0
07829c989f,J4,6.75
07829c989f,J5,6.25
07829c989f,J6,6.5
07829c989f,J7,6.5
07829c989f,J8,6.5
07829c989f,J9,6.25
4c39d341cf,J1,2
4c39d341cf,J2,2
4c39d341cf,J3,2
4c39d341cf,J4,2
4c39d341cf,J5,1
4c39d341cf,J6,2
4c39d341cf,J7,2
4c39d341cf,J8,2
4c39d341cf,J9,2
286d15dede,J1,-3
286d15dede,J2,-2
286d15dede,J3,-2
286d15dede,J4,-2
286d15dede,J5,-2
286d15dede,J6,-2
286d15dede,J7,-2
286d15dede,J8,-3
286d15dede,J9,-3
997f77f989,J1,0
997f77f989,J2,-1
997f77f989,J3,0
997f77f989,J4,0
997f77f989,J5,0
997f77f989,J6,0
997f77f989,J7,0
997f77f989,J8,-1
997f77f989,J9,-1
809e8319a8,J1,-3
809e8319a8,J2,-3
809e8319a8,J3,-2
809e8319a8,J4,-2
809e8319a8,J5,-2
809e8319a8,J6,-3
809e8319a8,J7,-3
809e8319a8,J8,-3
809e8319a8,J9,-3
d2dc27dad9,J1,1
d2dc27dad9,J2,2
d2dc27dad9,J3,2
d2dc27dad9,J4,0
d2dc27dad9,J5,1
d2dc27dad9,J6,1
d2dc27dad9,J7,1
d2dc27dad9,J8,0
d2dc27dad9,J9,0
000985db0d,J1,2
000985db0d,J2,2
000985db0d,J3,1
000985db0d,J4,1
000985db0d,J5,1
000985db0d,J6,2
000985db0d,J7,2
000985db0d,J8,1
000985db0d,J9,1
f8d85573f6,J1,1
f8d85573f6,J2,1
f8d85573f6,J3,1
f8d85573f6,J4,0
f8d85573f6,J5,0
f8d85573f6,J6,1
f8d85573f6,J7,1
f8d85573f6,J8,1
f8d85573f6,J9,0
253d1fc89f,J1,2
253d1fc89f,J2,1
253d1fc89f,J3,1
253d1fc89f,J4,0
253d1fc89f,J5,1
253d1fc89f,J6,2
253d1fc89f,J7,1
253d1fc89f,J8,1
253d1fc89f,J9,0
9d4ec1e20c,J1,1
9d4ec1e20c,J2,1
9d4ec1e20c,J3,0
9d4ec1e20c,J4,1
9d4ec1e20c,J5,1
9d4ec1e20c,J6,0
9d4ec1e20c,J7,2
9d4ec1e20c,J8,1
9d4ec1e20c,J9,0
473d3e5e31,J1,6.75
473d3e5e31,J2,6.25
473d3e5e31,J3,6.25
473d3e5e31,J4,6.75
473d3e5e31,J5,6.5
473d3e5e31,J6,6.0
473d3e5e31,J7,6.5
473d3e5e31,J8,6.75
473d3e5e31,J9,6.25
9ebd0a640b,J1,6.25
9ebd0a640b,J2,6.0
9ebd0a640b,J3,6.5
9ebd0a640b,J4,6.75
9ebd0a640b,J5,6.5
9ebd0a640b,J6,6.25
9ebd0a640b,J7,6.5
9ebd0a640b,J8,6.75
9ebd0a640b,J9,6.0
a6e2df63a4,J1,6.25
a6e2df63a4,J2,6.5
a6e2df63a4,J3,6.25
a6e2df63a4,J4,7.0
a6e2df63a4,J5,6.5
a6e2df63a4,J6,6.25
a6e2df63a4,J7,6.5
a6e2df63a4,J8,6.25
a6e2df63a4,J9,6.0
968fd33754,J1,3
968fd33754,J2,3
968fd33754,J3,3
968fd33754,J4,3
968fd33754,J5,2
968fd33754,J6,3
968fd33754,J7,3
968fd33754,J8,3
968fd33754,J9,3
450b3db438,J1,1
450b3db438,J2,1
450b3db438,J3,2
450b3db438,J4,2
450b3db438,J5,2
450b3db438,J6,3
450b3db438,J7,3
450b3db438,J8,1
450b3db438,J9,2
305f3bd03f,J1,5
305f3bd03f,J2,3
305f3bd03f,J3,3
305f3bd03f,J4,3
305f3bd03f,J5,3
305f3bd03f,J6,3
305f3bd03f,J7,3
305f3bd03f,J8,3
305f3bd03f,J9,3
ddcc714aee,J1,3
ddcc714aee,J2,3
ddcc714aee,J3,3
ddcc714aee,J4,3
ddcc714aee,J5,3
ddcc714aee,J6,4
ddcc714aee,J7,4
ddcc714aee,J8,3
ddcc714aee,J9,3
1ab39f8458,J1,4
1ab39f8458,J2,2
1ab39f8458,J3,3
1ab39f8458,J4,3
1ab39f8458,J5,2
1ab39f8458,J6,3
1ab39f8458,J7,3
1ab39f8458,J8,2
1ab39f8458,J9,3
6b5bfca439,J1,3
6b5bfca439,J2,3
6b5bfca439,J3,2
6b5bfca439,J4,3
6b5bfca439,J5,3
6b5bfca439,J6,2
6b5bfca439,J7,3
6b5bfca439,J8,2
6b5bfca439,J9,3
c6e5dc216f,J1,3
c6e5dc216f,J2,3
c6e5dc216f,J3,4
c6e5dc216f,J4,4
c6e5dc216f,J5,2
c6e5dc216f,J6,2
c6e5dc216f,J7,3
c6e5dc216f,J8,4
c6e5dc216f,J9,3
4e2b775990,J1,8.75
4e2b775990,J2,8.5
4e2b775990,J3,9.0
4e2b775990,J4,9.25
4e2b775990,J5,8.25
4e2b775990,J6,8.0
4e2b775990,J7,9.0
4e2b775990,J8,8.5
4e2b775990,J9,7.75
7997496c90,J1,9.0
7997496c90,J2,8.75
7997496c90,J3,8.75
7997496c90,J4,9.25
7997496c90,J5,8.5
7997496c90,J6,8.0
7997496c90,J7,9.25
7997496c90,J8,8.5
7997496c90,J9,8.0
9fb1f64843,J1,8.5
9fb1f64843,J2,8.25
9fb1f64843,J3,8.5
9fb1f64843,J4,9.0
9fb1f64843,J5,8.25
9fb1f64843,J6,8.5
9fb1f64843,J7,9.0
9fb1f64843,J8,8.25
9fb1f64843,J9,8.0
00c3230eca,J1,0
00c3230eca,J2,2
00c3230eca,J3,1
00c3230eca,J4,2
00c3230eca,J5,1
00c3230eca,J6,1
00c3230eca,J7,2
00c3230eca,J8,2
00c3230eca,J9,2
ff29b61e0f,J1,2
ff29b61e0f,J2,1
ff29b61e0f,J3,1
ff29b61e0f,J4,2
ff29b61e0f,J5,1
ff29b61e0f,J6,0
ff29b61e0f,J7,2
ff29b61e0f,J8,1
ff29b61e0f,J9,1
dbecf680a5,J1,3
dbecf680a5,J2,1
dbecf680a5,J3,3
dbecf680a5,J4,2
dbecf680a5,J5,1
dbecf680a5,J6,3
dbecf680a5,J7,3
dbecf680a5,J8,3
dbecf680a5,J9,2
6301004de5,J1,3
6301004de5,J2,2
6301004de5,J3,2
6301004de5,J4,3
6301004de5,J5,3
6301004de5,J6,3
6301004de5,J7,2
6301004de5,J8,3
6301004de5,J9,3
d28eef8ce9,J1,3
d28eef8ce9,J2,2
d28eef8ce9,J3,3
d28eef8ce9,J4,3
d28eef8ce9,J5,2
d28eef8ce9,J6,0
d28eef8ce9,J7,1
d28eef8ce9,J8,1
d28eef8ce9,J9,2
f5a76eb8d6,J1,2
f5a76eb8d6,J2,1
f5a76eb8d6,J3,1
f5a76eb8d6,J4,2
f5a76eb8d6,J5,2
f5a76eb8d6,J6,0
f5a76eb8d6,J7,2
f5a76eb8d6,J8,2
f5a76eb8d6,J9,2
3d9d17cdf3,J1,0
3d9d17cdf3,J2,0
3d9d17cdf3,J3,1
3d9d17cdf3,J4,1
3d9d17cdf3,J5,1
3d9d17cdf3,J6,-1
3d9d17cdf3,J7,1
3d9d17cdf3,J8,2
3d9d17cdf3,J9,1
ed0c6c421c,J1,8.0
ed0c6c421c,J2,8.25
ed0c6c421c,J3,8.0
ed0c6c421c,J4,8.5
ed0c6c421c,J5,7.75
ed0c6c421c,J6,7.5
ed0c6c421c,J7,8.0
ed0c6c421c,J8,8.0
ed0c6c421c,J9,7.0
85d8e85f04,J1,8.25
85d8e85f04,J2,8.25
85d8e85f04,J3,8.0
85d8e85f04,J4,8.25
85d8e85f04,J5,7.75
85d8e85f04,J6,7.75
85d8e85f04,J7,8.25
85d8e85f04,J8,8.25
85d8e85f04,J9,7.25
4d6ecd2cda,J1,8.0
4d6ecd2cda,J2,8.0
4d6ecd2cda,J3,8.0
4d6ecd2cda,J4,8.0
4d6ecd2cda,J5,7.5
4d6ecd2cda,J6,7.5
4d6ecd2cda,J7,8.0
4d6ecd2cda,J8,7.75
4d6ecd2cda,J9,7.25
d1fe7a6f6c,J1,1
d1fe7a6f6c,J2,1
d1fe7a6f6c,J3,2
d1fe7a6f6c,J4,0
d1fe7a6f6c,J5,0
d1fe7a6f6c,J6,1
d1fe7a6f6c,J7,-1
d1fe7a6f6c,J8,0
d1fe7a6f6c,J9,0
85601f7b02,J1,3
85601f7b02,J2,1
85601f7b02,J3,2
85601f7b02,J4,1
85601f7b02,J5,1
85601f7b02,J6,3
85601f7b02,J7,1
85601f7b02,J8,1
85601f7b02,J9,2
35c858af18,J1,2
35c858af18,J2,1
35c858af18,J3,1
35c858af18,J4,1
35c858af18,J5,2
35c858af18,J6,2
35c858af18,J7,2
35c858af18,J8,1
35c858af18,J9,1
c2129e44d8,J1,2
c2129e44d8,J2,1
c2129e44d8,J3,2
c2129e44d8,J4,2
c2129e44d8,J5,1
c2129e44d8,J6,1
c2129e44d8,J7,1
c2129e44d8,J8,2
c2129e44d8,J9,1
e98ac59191,J1,2
e98ac59191,J2,1
e98ac59191,J3,2
e98ac59191,J4,2
e98ac59191,J5,2
e98ac59191,J6,3
e98ac59191,J7,1
e98ac59191,J8,1
e98ac59191,J9,2
202c909778,J1,1
202c909778,J2,1
202c909778,J3,1
202c909778,J4,1
202c909778,J5,1
202c909778,J6,0
202c909778,J7,1
202c909778,J8,1
202c909778,J9,1
6818787261,J1,-1
6818787261,J2,-1
6818787261,J3,2
6818787261,J4,0
6818787261,J5,-1
6818787261,J6,-1
6818787261,J7,1
6818787261,J8,1
6818787261,J9,-1
015a3d3cad,J1,7.25
015a3d3cad,J2,7.25
015a3d3cad,J3,7.5
015a3d3cad,J4,7.25
015a3d3cad,J5,6.0
015a3d3cad,J6,6.75
015a3d3cad,J7,6.75
015a3d3cad,J8,7.0
015a3d3cad,J9,6.25
0f26513e8d,J1,7.25
0f26513e8d,J2,6.75
0f26513e8d,J3,7.25
0f26513e8d,J4,7.5
0f26513e8d,J5,6.25
0f26513e8d,J6,7.25
0f26513e8d,J7,6.75
0f26513e8d,J8,7.25
0f26513e8d,J9,6.25
2dabdefdaf,J1,7.5
2dabdefdaf,J2,6.75
2dabdefdaf,J3,7.25
2dabdefdaf,J4,7.0
2dabdefdaf,J5,6.25
2dabdefdaf,J6,7.5
2dabdefdaf,J7,6.5
2dabdefdaf,J8,6.75
2dabdefdaf,J9,6.5
2ef07acfb8,J1,2
2ef07acfb8,J2,2
2ef07acfb8,J3,3
2ef07acfb8,J4,1
2ef07acfb8,J5,2
2ef07acfb8,J6,3
2ef07acfb8,J7,2
2ef07acfb8,J8,2
2ef07acfb8,J9,2
93e643d47b,J1,2
93e643d47b,J2,2
93e643d47b,J3,2
93e643d47b,J4,2
93e643d47b,J5,2
93e643d47b,J6,3
93e643d47b,J7,2
93e643d47b,J8,3
93e643d47b,J9,2
2fe3cff057,J1,2
2fe3cff057,J2,1
2fe3cff057,J3,0
2fe3cff057,J4,0
2fe3cff057,J5,2
2fe3cff057,J6,-1
2fe3cff057,J7,2
2fe3cff057,J8,2
2fe3cff057,J9,2
4828e00c33,J1,3
4828e00c33,J2,1
4828e00c33,J3,2
4828e00c33,J4,0
4828e00c33,J5,3
4828e00c33,J6,3
4828e00c33,J7,2
4828e00c33,J8,2
4828e00c33,J9,2
ed86046831,J1,2
ed86046831,J2,3
ed86046831,J3,2
ed86046831,J4,3
ed86046831,J5,1
ed86046831,J6,1
ed86046831,J7,2
ed86046831,J8,2
ed86046831,J9,2
28854c7bee,J1,8.0
28854c7bee,J2,7.75
28854c7bee,J3,7.25
28854c7bee,J4,7.5
28854c7bee,J5,7.25
28854c7bee,J6,7.0
28854c7bee,J7,7.5
28854c7bee,J8,8.0
28854c7bee,J9,6.5
df8c1059bc,J1,7.5
df8c1059bc,J2,7.75
df8c1059bc,J3,7.5
df8c1059bc,J4,7.0
df8c1059bc,J5,7.5
df8c1059bc,J6,7.0
df8c1059bc,J7,7.0
df8c1059bc,J8,7.5
df8c1059bc,J9,6.5
4d6ed395ca,J1,7.75
4d6ed395ca,J2,7.5
